Time,V(R5:2)
3.370540267167e-04,3.955838584207e-05
3.376726752458e-04,3.955838584762e-05
3.383680945573e-04,3.955838586446e-05
3.389108306108e-04,3.955838585501e-05
3.394682532487e-04,3.955838584830e-05
3.400688773332e-04,3.955838585747e-05
3.407642966447e-04,3.955838585541e-05
3.412859564958e-04,3.955838585228e-05
3.418597823320e-04,3.955838585170e-05
3.424713736711e-04,3.955838584648e-05
3.431679373918e-04,3.955838585504e-05
3.436963683305e-04,3.955838585581e-05
3.442609435258e-04,3.955838586254e-05
3.448674803911e-04,3.955838585506e-05
3.455638533769e-04,3.955838585471e-05
3.460882788835e-04,3.955838585975e-05
3.466591483293e-04,3.955838584775e-05
3.472692137895e-04,3.955838585051e-05
3.479654914079e-04,3.955838586339e-05
3.484920149980e-04,3.955838584611e-05
3.490565901933e-04,3.955838585250e-05
3.496632224260e-04,3.955838584822e-05
3.500000010800e-04,3.955838586146e-05
3.500000011720e-04,3.955838581857e-05
3.500000013560e-04,3.955838598694e-05
3.500000017240e-04,3.955838592200e-05
3.500000020800e-04,3.955838585705e-05
3.500000021600e-04,3.955838598693e-05
3.500000023200e-04,3.955838598693e-05
3.500000026400e-04,3.955838585705e-05
3.500000032800e-04,3.955838585706e-05
3.500000045600e-04,3.955838588955e-05
3.500000071201e-04,3.955838587905e-05
3.500000122402e-04,3.955838586814e-05
3.500000224804e-04,3.955838587449e-05
3.500000429607e-04,3.955838587277e-05
3.500000839215e-04,3.955838587332e-05
3.500001658429e-04,3.955838587160e-05
3.500003296858e-04,3.955838587173e-05
3.500006573717e-04,3.955838587235e-05
3.500013127434e-04,3.955838587264e-05
3.500026234868e-04,3.955838587351e-05
3.500052449736e-04,3.955838587500e-05
3.500104879471e-04,3.955838587733e-05
3.500209738943e-04,3.955838588040e-05
3.500419457885e-04,3.955838588233e-05
3.500838895771e-04,3.955838587847e-05
3.501288910839e-04,3.955838587353e-05
3.502015849086e-04,3.955838586661e-05
3.503469725582e-04,3.955838585242e-05
3.506377478572e-04,3.955838584934e-05
3.510616560909e-04,3.955838584822e-05
3.514929076168e-04,3.955838585057e-05
3.522360106441e-04,3.955838584349e-05
3.527652045223e-04,3.955838584661e-05
3.533032675716e-04,3.955838585581e-05
3.538937827083e-04,3.955838586580e-05
3.544245978328e-04,3.955838585568e-05
3.549233695003e-04,3.955838585345e-05
3.554851790401e-04,3.955838585044e-05
3.560453673336e-04,3.955838584559e-05
3.567307730648e-04,3.955838584940e-05
3.574234267208e-04,3.955838585527e-05
3.580463667842e-04,3.955838585846e-05
3.586626311275e-04,3.955838585014e-05
3.591082831356e-04,3.955838584741e-05
3.595433493587e-04,3.955838586579e-05
3.600594778987e-04,3.955838586165e-05
3.605489989254e-04,3.955838584476e-05
3.612210532161e-04,3.955838583992e-05
3.618848105403e-04,3.955838585243e-05
3.623620291683e-04,3.955838585519e-05
3.629357596370e-04,3.955838583931e-05
3.635686179134e-04,3.955838585003e-05
3.641098280879e-04,3.955838586105e-05
3.646158476802e-04,3.955838586896e-05
3.651089926692e-04,3.955838585440e-05
3.657691260311e-04,3.955838585813e-05
3.664798041317e-04,3.955838585413e-05
3.669839163753e-04,3.955838585290e-05
3.674974699947e-04,3.955838585181e-05
3.682244559261e-04,3.955838585038e-05
3.686925192806e-04,3.955838584995e-05
3.691515227291e-04,3.955838584321e-05
3.695826312038e-04,3.955838585996e-05
3.701434870693e-04,3.955838585888e-05
3.707631846401e-04,3.955838584809e-05
3.715203066799e-04,3.955838585398e-05
3.721348544094e-04,3.955838584790e-05
3.727769633266e-04,3.955838585073e-05
3.734271784755e-04,3.955838585594e-05
3.739880343410e-04,3.955838585423e-05
3.745883723232e-04,3.955838584652e-05
3.751694460842e-04,3.955838584167e-05
3.760842104885e-04,3.955838584920e-05
3.767201205226e-04,3.955838585150e-05
3.773572703334e-04,3.955838585072e-05
3.779783030483e-04,3.955838584613e-05
3.786750575038e-04,3.955838585473e-05
3.791822215053e-04,3.955838585261e-05
3.797325869533e-04,3.955838584116e-05
3.803482790920e-04,3.955838584794e-05
3.810447474452e-04,3.955838586851e-05
3.815417071315e-04,3.955838585140e-05
3.820940752956e-04,3.955838584319e-05
3.827001353237e-04,3.955838584814e-05
3.833953639003e-04,3.955838584386e-05
3.839632769557e-04,3.955838585103e-05
3.845136424037e-04,3.955838585895e-05
3.851054926845e-04,3.955838585289e-05
3.857991953823e-04,3.955838585430e-05
3.863195200893e-04,3.955838585030e-05
3.868975420925e-04,3.955838586206e-05
3.875109454128e-04,3.955838585104e-05
3.882083674404e-04,3.955838584311e-05
3.887659808132e-04,3.955838584877e-05
3.893160601589e-04,3.955838584322e-05
3.899119158718e-04,3.955838584608e-05
3.906058093044e-04,3.955838585084e-05
3.911252757045e-04,3.955838585215e-05
3.916952868434e-04,3.955838585723e-05
3.923044939968e-04,3.955838585652e-05
3.930013438198e-04,3.955838585884e-05
3.935435076686e-04,3.955838585503e-05
3.941054125759e-04,3.955838586248e-05
3.947078486415e-04,3.955838584659e-05
3.954030772182e-04,3.955838583933e-05
3.959250231716e-04,3.955838585263e-05
3.964957018825e-04,3.955838583501e-05
3.971057673427e-04,3.955838584877e-05
3.978026171657e-04,3.955838584527e-05
3.983310481044e-04,3.955838585244e-05
3.988994379970e-04,3.955838584743e-05
3.995078822109e-04,3.955838585337e-05
4.000000020800e-04,3.955838585965e-05
4.000097668109e-04,3.955838586273e-05
4.000292962728e-04,3.955838586161e-05
4.000683551965e-04,3.955838586039e-05
4.001235252557e-04,3.955838585807e-05
4.001864319978e-04,3.955838585955e-05
4.003122454820e-04,3.955838585697e-05
4.005638724504e-04,3.955838585766e-05
4.010671263872e-04,3.955838585536e-05
4.015236025987e-04,3.955838585817e-05
4.022046214280e-04,3.955838585010e-05
4.029030924974e-04,3.955838585187e-05
4.035571223436e-04,3.955838584599e-05
4.040103560624e-04,3.955838584648e-05
4.045718794999e-04,3.955838585100e-05
4.051552420793e-04,3.955838585528e-05
4.057203894792e-04,3.955838585005e-05
4.064221030412e-04,3.955838584652e-05
4.071323996721e-04,3.955838585558e-05
4.077235823808e-04,3.955838586091e-05
4.083264952836e-04,3.955838585502e-05
4.087820178209e-04,3.955838586007e-05
4.092898493944e-04,3.955838585909e-05
4.097720271287e-04,3.955838585127e-05
4.102671748338e-04,3.955838585246e-05
4.109153872667e-04,3.955838586104e-05
4.115580683885e-04,3.955838584445e-05
4.120888835130e-04,3.955838585935e-05
4.125939494310e-04,3.955838585963e-05
4.131996279893e-04,3.955838584958e-05
4.137373095689e-04,3.955838584036e-05
4.142409449754e-04,3.955838585473e-05
4.148328906236e-04,3.955838584232e-05
4.154262667833e-04,3.955838585114e-05
4.161773806749e-04,3.955838585016e-05
4.167539721666e-04,3.955838585485e-05
4.172838336168e-04,3.955838586695e-05
4.178536540208e-04,3.955838585675e-05
4.184283381639e-04,3.955838585318e-05
4.189215785203e-04,3.955838585804e-05
4.193807727037e-04,3.955838583814e-05
4.199744349656e-04,3.955838584507e-05
4.205834513841e-04,3.955838585931e-05
4.213100558458e-04,3.955838585397e-05
4.219069606004e-04,3.955838585750e-05
4.225301867662e-04,3.955838584069e-05
4.231703883348e-04,3.955838585519e-05
4.236711627183e-04,3.955838586176e-05
4.242334490953e-04,3.955838584873e-05
4.247769480882e-04,3.955838585759e-05
4.254647380052e-04,3.955838585327e-05
4.263146525560e-04,3.955838585141e-05
4.269521838365e-04,3.955838585633e-05
4.275850421129e-04,3.955838584295e-05
4.281068926988e-04,3.955838585298e-05
4.286625987230e-04,3.955838584639e-05
4.292522555528e-04,3.955838583746e-05
4.298835879503e-04,3.955838585758e-05
4.305494433580e-04,3.955838584517e-05
4.310943728624e-04,3.955838585015e-05
4.317372447191e-04,3.955838585798e-05
4.323372965989e-04,3.955838584968e-05
4.332131510911e-04,3.955838585891e-05
4.338645106492e-04,3.955838585738e-05
4.344988948045e-04,3.955838585607e-05
4.351535922227e-04,3.955838585293e-05
4.358736163316e-04,3.955838585149e-05
4.363934642015e-04,3.955838584914e-05
4.369680529771e-04,3.955838583862e-05
4.376807337938e-04,3.955838584956e-05
4.384488230882e-04,3.955838584914e-05
4.390525942979e-04,3.955838585597e-05
4.396658068834e-04,3.955838584515e-05
4.405802851854e-04,3.955838587140e-05
4.412101870714e-04,3.955838586008e-05
4.417897349534e-04,3.955838584025e-05
4.424069529710e-04,3.955838585147e-05
4.431006556688e-04,3.955838584976e-05
4.436461573778e-04,3.955838584656e-05
4.441741114793e-04,3.955838585390e-05
4.447982913194e-04,3.955838585190e-05
4.454928523240e-04,3.955838586211e-05
4.460078364549e-04,3.955838585588e-05
4.465417033372e-04,3.955838585532e-05
4.471609240709e-04,3.955838584304e-05
4.478564387498e-04,3.955838585205e-05
4.483854418931e-04,3.955838585488e-05
4.489250308214e-04,3.955838583983e-05
4.495361453233e-04,3.955838584631e-05
4.500000010800e-04,3.955838586241e-05
4.500000011720e-04,3.955838580571e-05
4.500000013560e-04,3.955838584419e-05
4.500000017240e-04,3.955838584419e-05
4.500000020800e-04,3.955838597408e-05
4.500000021600e-04,3.955838597407e-05
4.500000023200e-04,3.955838597407e-05
4.500000026400e-04,3.955838576001e-05
4.500000032800e-04,3.955838584420e-05
4.500000045600e-04,3.955838587669e-05
4.500000071201e-04,3.955838587190e-05
4.500000122402e-04,3.955838585528e-05
4.500000224804e-04,3.955838585655e-05
4.500000429607e-04,3.955838585964e-05
4.500000839215e-04,3.955838586145e-05
4.500001658429e-04,3.955838585898e-05
4.500003296858e-04,3.955838585845e-05
4.500006573717e-04,3.955838585912e-05
4.500013127434e-04,3.955838585911e-05
4.500026234868e-04,3.955838585906e-05
4.500052449736e-04,3.955838585911e-05
4.500104879471e-04,3.955838585932e-05
4.500209738943e-04,3.955838585915e-05
4.500419457885e-04,3.955838585764e-05
4.500838895771e-04,3.955838585656e-05
4.501269479724e-04,3.955838585601e-05
4.502059360477e-04,3.955838585397e-05
4.503639121982e-04,3.955838585592e-05
4.506798644992e-04,3.955838585330e-05
4.511146923038e-04,3.955838585517e-05
4.515454669925e-04,3.955838584125e-05
4.521841426822e-04,3.955838585175e-05
4.526917835208e-04,3.955838585744e-05
4.532215496036e-04,3.955838584834e-05
4.538432498905e-04,3.955838585145e-05
4.543864627811e-04,3.955838584970e-05
4.548945804569e-04,3.955838586138e-05
4.554585834476e-04,3.955838584741e-05
4.560153385135e-04,3.955838584418e-05
4.566998859378e-04,3.955838585556e-05
4.573835750553e-04,3.955838585223e-05
4.579863925907e-04,3.955838585651e-05
4.585995098087e-04,3.955838586010e-05
4.590492149326e-04,3.955838586010e-05
4.595212837192e-04,3.955838584945e-05
4.600556274387e-04,3.955838584796e-05
4.605482002231e-04,3.955838585374e-05
4.612176795932e-04,3.955838585667e-05
4.618813415500e-04,3.955838585103e-05
4.624107261631e-04,3.955838585789e-05
4.629714866611e-04,3.955838585377e-05
4.637401481601e-04,3.955838585653e-05
4.641785999271e-04,3.955838585936e-05
4.645994087192e-04,3.955838586375e-05
4.652032752964e-04,3.955838584895e-05
4.657664199802e-04,3.955838586274e-05
4.665025611850e-04,3.955838586500e-05
4.670524497959e-04,3.955838585558e-05
4.676239868137e-04,3.955838584255e-05
4.682649513217e-04,3.955838584319e-05
4.688668151828e-04,3.955838585294e-05
4.693408866855e-04,3.955838585232e-05
4.697839637729e-04,3.955838586877e-05
4.703445335361e-04,3.955838585169e-05
4.709802528354e-04,3.955838585608e-05
4.716485877964e-04,3.955838585704e-05
4.723104377719e-04,3.955838585792e-05
4.729147811862e-04,3.955838584782e-05
4.735232254001e-04,3.955838584379e-05
4.740937133762e-04,3.955838585131e-05
4.747050186130e-04,3.955838586084e-05
4.754064460727e-04,3.955838585191e-05
4.760466476413e-04,3.955838585118e-05
4.765602966281e-04,3.955838585740e-05
4.772587676975e-04,3.955838586542e-05
4.779238601657e-04,3.955838585064e-05
4.786255737277e-04,3.955838586454e-05
4.792718788120e-04,3.955838586004e-05
4.798695465061e-04,3.955838586704e-05
4.805626769992e-04,3.955838585906e-05
4.812233825656e-04,3.955838584557e-05
4.819829841587e-04,3.955838584918e-05
4.826865097019e-04,3.955838586290e-05
4.833641906711e-04,3.955838584955e-05
4.838699241611e-04,3.955838585969e-05
4.843796630832e-04,3.955838586199e-05
4.849957366916e-04,3.955838585215e-05
4.856903930637e-04,3.955838586334e-05
4.862098594638e-04,3.955838585636e-05
4.867446800205e-04,3.955838585643e-05
4.874597450229e-04,3.955838586297e-05
4.881886383029e-04,3.955838585266e-05
4.887494941684e-04,3.955838586810e-05
4.893332382175e-04,3.955838585660e-05
4.899853607151e-04,3.955838585711e-05
4.906970878574e-04,3.955838585213e-05
4.912170310947e-04,3.955838585468e-05
4.917706390354e-04,3.955838586151e-05
4.924395462009e-04,3.955838585712e-05
4.931661506626e-04,3.955838585535e-05
4.937232871982e-04,3.955838585366e-05
4.942961593601e-04,3.955838586420e-05
4.950292488071e-04,3.955838585982e-05
4.958231826755e-04,3.955838585985e-05
4.964294334384e-04,3.955838585513e-05
4.970677276584e-04,3.955838585875e-05
4.979875465366e-04,3.955838585277e-05
4.986066719028e-04,3.955838585892e-05
4.992463966342e-04,3.955838586419e-05
5.000000020800e-04,3.955838585256e-05
5.000145232616e-04,3.955838585598e-05
5.000435656248e-04,3.955838585669e-05
5.001016503511e-04,3.955838585830e-05
5.001614934144e-04,3.955838586050e-05
5.002628570733e-04,3.955838585627e-05
5.004295593439e-04,3.955838585680e-05
5.007629638849e-04,3.955838585450e-05
5.012897735772e-04,3.955838585267e-05
5.017728096185e-04,3.955838585658e-05
5.023349052606e-04,3.955838585080e-05
5.029484039483e-04,3.955838585493e-05
5.035055404840e-04,3.955838585723e-05
5.039755111871e-04,3.955838585902e-05
5.044780021844e-04,3.955838585955e-05
5.049541717706e-04,3.955838585932e-05
5.055122619806e-04,3.955838586527e-05
5.060730224786e-04,3.955838585557e-05
5.067584282098e-04,3.955838586027e-05
5.074541336236e-04,3.955838585879e-05
5.081633812127e-04,3.955838586835e-05
5.088053947626e-04,3.955838586245e-05
5.092252975641e-04,3.955838585503e-05
5.096557384668e-04,3.955838584894e-05
5.101913219629e-04,3.955838585731e-05
5.107287174402e-04,3.955838585381e-05
5.114111667810e-04,3.955838586318e-05
5.121097332178e-04,3.955838585119e-05
5.127301937280e-04,3.955838586138e-05
5.133457904992e-04,3.955838584406e-05
5.137928730188e-04,3.955838586066e-05
5.142926937280e-04,3.955838587102e-05
5.148117786584e-04,3.955838587041e-05
5.153572803674e-04,3.955838586434e-05
5.160801654992e-04,3.955838585498e-05
5.168349987207e-04,3.955838584742e-05
5.175424343286e-04,3.955838585543e-05
5.181999927698e-04,3.955838586017e-05
5.186240440545e-04,3.955838586084e-05
5.190310245691e-04,3.955838586070e-05
5.195777660547e-04,3.955838586375e-05
5.201349025903e-04,3.955838585977e-05
5.209270244775e-04,3.955838585551e-05
5.214393383203e-04,3.955838584696e-05
5.220271831689e-04,3.955838586303e-05
5.226425892053e-04,3.955838586332e-05
5.233356243310e-04,3.955838585064e-05
5.236414676843e-04,3.955838585979e-05
5.239459758935e-04,3.955838586283e-05
5.244841343103e-04,3.955838586767e-05
5.250250583825e-04,3.955838586140e-05
5.258855587182e-04,3.955838586435e-05
5.264641529260e-04,3.955838586428e-05
5.270558124719e-04,3.955838586411e-05
5.277652507959e-04,3.955838586546e-05
5.283519512353e-04,3.955838586346e-05
5.289808040796e-04,3.955838585880e-05
5.296453243432e-04,3.955838585111e-05
5.303023105798e-04,3.955838586773e-05
5.308991199670e-04,3.955838587257e-05
5.314602619348e-04,3.955838586562e-05
5.320858722864e-04,3.955838585904e-05
5.327951198755e-04,3.955838585651e-05
5.335372692285e-04,3.955838587391e-05
5.342406994043e-04,3.955838585422e-05
5.349061733423e-04,3.955838585337e-05
5.356808429895e-04,3.955838587166e-05
5.362375980554e-04,3.955838586598e-05
5.368430858789e-04,3.955838585651e-05
5.376949077783e-04,3.955838586385e-05
5.383266216455e-04,3.955838586154e-05
5.390072590051e-04,3.955838586072e-05
5.396336322961e-04,3.955838585924e-05
5.403335338769e-04,3.955838585844e-05
5.408666378198e-04,3.955838586230e-05
5.414434200464e-04,3.955838586604e-05
5.420607334314e-04,3.955838586743e-05
5.427577739892e-04,3.955838586651e-05
5.433210140405e-04,3.955838586874e-05
5.438638454614e-04,3.955838585974e-05
5.444654232202e-04,3.955838586535e-05
5.451593166528e-04,3.955838586898e-05
5.456766849695e-04,3.955838586519e-05
5.462229496179e-04,3.955838587055e-05
5.468216663537e-04,3.955838586683e-05
5.475161319909e-04,3.955838586550e-05
5.480607753930e-04,3.955838586596e-05
5.486243969140e-04,3.955838586606e-05
5.492257839380e-04,3.955838587600e-05
5.499215847192e-04,3.955838584623e-05
5.500000010800e-04,3.955838585381e-05
5.500000011720e-04,3.955838605772e-05
5.500000013560e-04,3.955838600479e-05
5.500000017240e-04,3.955838583643e-05
5.500000020800e-04,3.955838588213e-05
5.500000021600e-04,3.955838596631e-05
5.500000023200e-04,3.955838596631e-05
5.500000026400e-04,3.955838592061e-05
5.500000032800e-04,3.955838590138e-05
5.500000045600e-04,3.955838584788e-05
5.500000071201e-04,3.955838586413e-05
5.500000122402e-04,3.955838584224e-05
5.500000224804e-04,3.955838584879e-05
5.500000429607e-04,3.955838585011e-05
5.500000839215e-04,3.955838585369e-05
5.500001658429e-04,3.955838585093e-05
5.500003296858e-04,3.955838585160e-05
5.500006573717e-04,3.955838585147e-05
5.500013127434e-04,3.955838585158e-05
5.500026234868e-04,3.955838585159e-05
5.500052449736e-04,3.955838585188e-05
5.500104879471e-04,3.955838585209e-05
5.500209738943e-04,3.955838585236e-05
5.500419457885e-04,3.955838585299e-05
5.500778695079e-04,3.955838585521e-05
5.501156707736e-04,3.955838585752e-05
5.501912733051e-04,3.955838585660e-05
5.503352781269e-04,3.955838585737e-05
5.506232877704e-04,3.955838585029e-05
5.510842462512e-04,3.955838586738e-05
5.515046735736e-04,3.955838587408e-05
5.521388669940e-04,3.955838586595e-05
5.528236051532e-04,3.955838585734e-05
5.534421583148e-04,3.955838585988e-05
5.539170404407e-04,3.955838586590e-05
5.544192453357e-04,3.955838587830e-05
5.549506326648e-04,3.955838586787e-05
5.555530687305e-04,3.955838586495e-05
5.561781068775e-04,3.955838585909e-05
5.569217821094e-04,3.955838586264e-05
5.576404710742e-04,3.955838586745e-05
5.583396097156e-04,3.955838586978e-05
5.589810510608e-04,3.955838586572e-05
5.594038148853e-04,3.955838586980e-05
5.599147935840e-04,3.955838586387e-05
5.605324884387e-04,3.955838585889e-05
5.611330171558e-04,3.955838586690e-05
5.618188043567e-04,3.955838585816e-05
5.623805185291e-04,3.955838586778e-05
5.629666467639e-04,3.955838586747e-05
5.635811944934e-04,3.955838586526e-05
5.641147752735e-04,3.955838586803e-05
5.646158357593e-04,3.955838586394e-05
5.651832719776e-04,3.955838587528e-05
5.658083101245e-04,3.955838587342e-05
5.665777345630e-04,3.955838587366e-05
5.671208520862e-04,3.955838587657e-05
5.676741739246e-04,3.955838586170e-05
5.683140893909e-04,3.955838587206e-05
5.688538690540e-04,3.955838586739e-05
5.692886014911e-04,3.955838586443e-05
5.696943422290e-04,3.955838587248e-05
5.702470918628e-04,3.955838587992e-05
5.708810945484e-04,3.955838587008e-05
5.715495248767e-04,3.955838587299e-05
5.721180101367e-04,3.955838586013e-05
5.727585931751e-04,3.955838588424e-05
