  Time                 , V(U2B:+)             , V(U4:IN7)            , V(R8:2)              , V(U1B:OUT)           
  3.121058253434e-03  ,4.223447494188e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.131058863786e-03  ,4.333766945583e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.141059474137e-03  ,4.436848473448e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.151060084489e-03  ,4.532285212442e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.161060694841e-03  ,4.619700471392e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.171061305192e-03  ,4.698749220107e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.181061915544e-03  ,4.769119451219e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.191062525895e-03  ,4.830533411685e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.201063136247e-03  ,4.882748699082e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.211063746598e-03  ,4.925559218377e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.221064356950e-03  ,4.958795995392e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.231064967301e-03  ,4.982327843744e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.241065577653e-03  ,4.996061882647e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.251066188005e-03  ,4.999943903507e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.261066798356e-03  ,4.993958583893e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.271067408708e-03  ,4.978129548010e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.281068019059e-03  ,4.952519273454e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.291068629411e-03  ,4.917228844612e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.301069239762e-03  ,4.872397553681e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.311069850114e-03  ,4.818202350877e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.321070460466e-03  ,4.754857146005e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.331071070817e-03  ,4.682611964158e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.341071681169e-03  ,4.601751958857e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.351072291520e-03  ,4.512596286545e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.361072901872e-03  ,4.415496846867e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.371073512223e-03  ,4.310836893716e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.381074122575e-03  ,4.199029522517e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.391074732926e-03  ,4.080516039733e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.401075343278e-03  ,3.955764221014e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.411075953630e-03  ,3.825266464877e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.421076563981e-03  ,3.689537849195e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.431077174333e-03  ,3.549114098174e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940071e+00  
  3.441077784684e-03  ,3.404549467837e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999943924e+00  
  3.442327860978e-03  ,3.386215989175e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999968714e+00  
  3.442640380052e-03  ,3.381624032652e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,4.999999993370e+00  
  3.443265418199e-03  ,3.372429939271e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,5.000000100232e+00  
  3.443396095422e-03  ,3.370506017455e+00  ,4.999999940048e+00  ,4.999999940046e+00  ,5.000001987632e+00  
  3.443505112317e-03  ,3.368900545130e+00  ,4.999999940048e+00  ,4.999999940046e+00  ,4.017680746822e+00  
  3.443532402304e-03  ,3.368498586547e+00  ,4.999999940051e+00  ,4.999999940045e+00  ,3.730337395369e+00  
  3.443573577192e-03  ,3.367892066695e+00  ,4.999999940051e+00  ,4.999999940045e+00  ,3.268938854709e+00  
  3.443611259249e-03  ,3.367336946520e+00  ,4.999999940050e+00  ,4.999999940046e+00  ,2.811928776959e+00  
  3.443672000000e-03  ,3.366442030585e+00  ,4.999999940049e+00  ,4.999999940046e+00  ,2.005481394182e+00  
  3.443672300000e-03  ,3.366437610261e+00  ,4.999999940201e+00  ,4.999999940001e+00  ,2.001281982434e+00  
  3.443672400000e-03  ,3.366436136819e+00  ,4.999999940417e+00  ,4.999999939936e+00  ,1.999881898866e+00  
  3.443680425000e-03  ,3.366317891977e+00  ,4.999999940689e+00  ,4.999999939855e+00  ,1.886791357601e+00  
  3.443696473551e-03  ,3.366081417044e+00  ,4.999999939483e+00  ,4.999999940214e+00  ,1.656225596685e+00  
  3.443700485688e-03  ,3.366022296935e+00  ,4.999999940513e+00  ,4.999999939908e+00  ,1.597641703618e+00  
  3.443708509964e-03  ,3.365904055065e+00  ,4.999999939709e+00  ,4.999999940147e+00  ,1.479373570799e+00  
  3.443724558514e-03  ,3.365667564723e+00  ,4.999999940026e+00  ,4.999999940053e+00  ,1.240702471958e+00  
  3.443725738700e-03  ,3.365650173239e+00  ,4.999999940163e+00  ,4.999999940012e+00  ,1.223012036851e+00  
  3.443728099044e-03  ,3.365615390535e+00  ,4.999999940164e+00  ,4.999999940012e+00  ,1.191171236833e+00  
  3.443732819732e-03  ,3.365545824555e+00  ,4.999999940087e+00  ,4.999999940034e+00  ,1.146461211435e+00  
  3.443737700000e-03  ,3.365473906133e+00  ,4.999999940074e+00  ,4.999999940038e+00  ,1.120932468321e+00  
  3.443741700000e-03  ,3.365414959240e+00  ,4.999999940079e+00  ,4.999999940037e+00  ,1.110406498056e+00  
  3.443745600000e-03  ,3.365357485493e+00  ,4.999999940093e+00  ,4.999999940033e+00  ,1.100734460711e+00  
  3.443745800000e-03  ,3.365354538108e+00  ,4.999999940310e+00  ,4.999999939968e+00  ,1.100167518429e+00  
  3.443745900000e-03  ,3.365353064414e+00  ,4.999999940523e+00  ,4.999999939905e+00  ,1.099923126434e+00  
  3.443752662892e-03  ,3.365253399333e+00  ,4.999999940687e+00  ,4.999999939856e+00  ,1.082850177049e+00  
  3.443753741550e-03  ,3.365237502954e+00  ,4.999999940275e+00  ,4.999999939979e+00  ,1.080107061004e+00  
  3.443755898865e-03  ,3.365205710077e+00  ,4.999999940085e+00  ,4.999999940035e+00  ,1.070647197620e+00  
  3.443760213497e-03  ,3.365142123846e+00  ,4.999999940117e+00  ,4.999999940026e+00  ,1.050763562385e+00  
  3.443768842759e-03  ,3.365014949475e+00  ,4.999999940045e+00  ,4.999999940047e+00  ,9.477329833527e-01  
  3.443780100000e-03  ,3.364849041263e+00  ,4.999999940057e+00  ,4.999999940043e+00  ,8.028780439442e-01  
  3.443780300000e-03  ,3.364846093641e+00  ,4.999999940238e+00  ,4.999999939990e+00  ,8.002516060639e-01  
  3.443780400000e-03  ,3.364844619830e+00  ,4.999999940461e+00  ,4.999999939923e+00  ,7.989454590384e-01  
  3.443790967904e-03  ,3.364688866965e+00  ,4.999999940713e+00  ,4.999999939848e+00  ,6.622923124236e-01  
  3.443808622799e-03  ,3.364428655422e+00  ,4.999999939451e+00  ,4.999999940224e+00  ,4.299245778854e-01  
  3.443813036523e-03  ,3.364363600875e+00  ,4.999999940021e+00  ,4.999999940054e+00  ,3.713975837230e-01  
  3.443819692127e-03  ,3.364265501664e+00  ,4.999999940087e+00  ,4.999999940034e+00  ,2.927674397684e-01  
  3.443825832895e-03  ,3.364174989444e+00  ,4.999999940071e+00  ,4.999999940039e+00  ,2.513926807883e-01  
  3.443833547227e-03  ,3.364061281781e+00  ,4.999999940068e+00  ,4.999999940040e+00  ,2.244635497094e-01  
  3.443848975889e-03  ,3.363833860365e+00  ,4.999999940057e+00  ,4.999999940044e+00  ,1.983048273604e-01  
  3.443865960232e-03  ,3.363583498525e+00  ,4.999999940057e+00  ,4.999999940043e+00  ,1.832126280609e-01  
  3.443898122899e-03  ,3.363109369989e+00  ,4.999999940053e+00  ,4.999999940045e+00  ,1.676429173269e-01  
  3.443946521870e-03  ,3.362395826228e+00  ,4.999999940050e+00  ,4.999999940046e+00  ,1.542682304064e-01  
  3.443996565930e-03  ,3.361657945147e+00  ,4.999999940049e+00  ,4.999999940046e+00  ,1.455076939212e-01  
  3.444096654050e-03  ,3.360181927482e+00  ,4.999999940048e+00  ,4.999999940046e+00  ,1.342059168532e-01  
  3.444296830289e-03  ,3.357228872179e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,1.213164921339e-01  
  3.444613926999e-03  ,3.352548200097e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,1.100958890420e-01  
  3.445112889401e-03  ,3.345176159077e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,1.001949644514e-01  
  3.445929902188e-03  ,3.333087101657e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,9.130967953381e-02  
  3.446750538937e-03  ,3.320922322244e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,8.626940030015e-02  
  3.448391812436e-03  ,3.296527611135e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,8.132324992117e-02  
  3.451674359433e-03  ,3.247486671571e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.861849503698e-02  
  3.455597394101e-03  ,3.188461626156e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.833935182572e-02  
  3.460762494198e-03  ,3.110116683060e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.825217923133e-02  
  3.469113629452e-03  ,2.982122410984e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.826388867242e-02  
  3.479114239804e-03  ,2.827131936744e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.825882455205e-02  
  3.489114850155e-03  ,2.670850264652e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.825882408048e-02  
  3.499115460507e-03  ,2.513894242336e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,7.825882440829e-02  
  3.509116070859e-03  ,2.356883379101e+00  ,4.999999940047e+00  ,4.999999940229e+00  ,7.825882463395e-02  
  3.510366147153e-03  ,2.337284044750e+00  ,4.999999940047e+00  ,4.999999941184e+00  ,7.826750449382e-02  
  3.512866299740e-03  ,2.298116699493e+00  ,4.999999940047e+00  ,4.999999944022e+00  ,7.826310165808e-02  
  3.513491337887e-03  ,2.288332269911e+00  ,4.999999940047e+00  ,4.999999948037e+00  ,7.827064908052e-02  
  3.514741414181e-03  ,2.268773355335e+00  ,4.999999940047e+00  ,4.999999957500e+00  ,7.826708529799e-02  
  3.515053933255e-03  ,2.263885808464e+00  ,4.999999940047e+00  ,4.999999969841e+00  ,7.827375141030e-02  
  3.515678971402e-03  ,2.254113464781e+00  ,4.999999940047e+00  ,4.999999993372e+00  ,7.827064922464e-02  
  3.515835230939e-03  ,2.251670965526e+00  ,4.999999940048e+00  ,5.000000040293e+00  ,7.827595952383e-02  
  3.516147750012e-03  ,2.246786687499e+00  ,4.999999940047e+00  ,5.000000185815e+00  ,7.827375174673e-02  
  3.516225879780e-03  ,2.245565769809e+00  ,4.999999940049e+00  ,5.000001119425e+00  ,7.827731781642e-02  
  3.516299384228e-03  ,2.244417187015e+00  ,4.999999940048e+00  ,4.556357215996e+00  ,7.827693469973e-02  
  3.516318681232e-03  ,2.244115660458e+00  ,4.999999940052e+00  ,4.371551622337e+00  ,7.827823152309e-02  
  3.516327025882e-03  ,2.243985271760e+00  ,4.999999940061e+00  ,4.289046389602e+00  ,7.827865252024e-02  
  3.516343715183e-03  ,2.243724496476e+00  ,4.999999940058e+00  ,4.119763460585e+00  ,7.827856325954e-02  
  3.516377093784e-03  ,2.243202954365e+00  ,4.999999940051e+00  ,3.760383637123e+00  ,7.827806348580e-02  
  3.516443850986e-03  ,2.242159904051e+00  ,4.999999940049e+00  ,2.958355952612e+00  ,7.827753406858e-02  
  3.516513100000e-03  ,2.241077968273e+00  ,4.999999940049e+00  ,2.009287835159e+00  ,7.827748632595e-02  
  3.516513700000e-03  ,2.241068594180e+00  ,4.999999940200e+00  ,2.000490916542e+00  ,7.827898873593e-02  
  3.516513800000e-03  ,2.241067031832e+00  ,4.999999940403e+00  ,1.999019993660e+00  ,7.827900568368e-02  
  3.516521437500e-03  ,2.240947707777e+00  ,4.999999940651e+00  ,1.886955435947e+00  ,7.827877835377e-02  
  3.516536711190e-03  ,2.240709081919e+00  ,4.999999939523e+00  ,1.658786515641e+00  ,7.827859531329e-02  
  3.516540529613e-03  ,2.240649425828e+00  ,4.999999940480e+00  ,1.600765590277e+00  ,7.827888376356e-02  
  3.516548166458e-03  ,2.240530114093e+00  ,4.999999939743e+00  ,1.483831480220e+00  ,7.827877945969e-02  
  3.516563440148e-03  ,2.240291492416e+00  ,4.999999940028e+00  ,1.247799965328e+00  ,7.827852626221e-02  
  3.516564635130e-03  ,2.240272823258e+00  ,4.999999940108e+00  ,1.229193127863e+00  ,7.827893259301e-02  
  3.516567025276e-03  ,2.240235482121e+00  ,4.999999940137e+00  ,1.194262289979e+00  ,7.827892763813e-02  
  3.516571805568e-03  ,2.240160800023e+00  ,4.999999940078e+00  ,1.146579662518e+00  ,7.827885587140e-02  
  3.516576400000e-03  ,2.240089021835e+00  ,4.999999940075e+00  ,1.121672712373e+00  ,7.827881803595e-02  
  3.516580300000e-03  ,2.240028092829e+00  ,4.999999940080e+00  ,1.110641444251e+00  ,7.827884031828e-02  
  3.516584000000e-03  ,2.239970288531e+00  ,4.999999940083e+00  ,1.101057835781e+00  ,7.827885055148e-02  
  3.516584400000e-03  ,2.239964039426e+00  ,4.999999940251e+00  ,1.100024705107e+00  ,7.827899684965e-02  
  3.516584500000e-03  ,2.239962477150e+00  ,4.999999940517e+00  ,1.099759690847e+00  ,7.827900866692e-02  
  3.516586267188e-03  ,2.239934868822e+00  ,4.999999940806e+00  ,1.095139422870e+00  ,7.827894635402e-02  
  3.516589801743e-03  ,2.239879649443e+00  ,4.999999939637e+00  ,1.085868686071e+00  ,7.827889207947e-02  
  3.516596870854e-03  ,2.239769211069e+00  ,4.999999939978e+00  ,1.057297696731e+00  ,7.827875794862e-02  
  3.516611009076e-03  ,2.239548335861e+00  ,4.999999940143e+00  ,8.886158137743e-01  ,7.827862172424e-02  
  3.516617500000e-03  ,2.239446931697e+00  ,4.999999940004e+00  ,8.001692116636e-01  ,7.827880935203e-02  
  3.516617600000e-03  ,2.239445369455e+00  ,4.999999940281e+00  ,7.992445185420e-01  ,7.827900857756e-02  
  3.516628226018e-03  ,2.239279365931e+00  ,4.999999940852e+00  ,6.584475374488e-01  ,7.827870550895e-02  
  3.516638494408e-03  ,2.239118950504e+00  ,4.999999940101e+00  ,5.179778663557e-01  ,7.827863029400e-02  
  3.516650162017e-03  ,2.238936677436e+00  ,4.999999940049e+00  ,3.576324378514e-01  ,7.827859644859e-02  
  3.516653078920e-03  ,2.238891109389e+00  ,4.999999940080e+00  ,3.206382781100e-01  ,7.827885372356e-02  
  3.516658912724e-03  ,2.238799973556e+00  ,4.999999940082e+00  ,2.673970612886e-01  ,7.827882707164e-02  
  3.516664427644e-03  ,2.238713819673e+00  ,4.999999940076e+00  ,2.392045308678e-01  ,7.827883560328e-02  
  3.516675457484e-03  ,2.238541512848e+00  ,4.999999940061e+00  ,2.105659063406e-01  ,7.827864280447e-02  
  3.516691330201e-03  ,2.238293553380e+00  ,4.999999940058e+00  ,1.903181355599e-01  ,7.827858177040e-02  
  3.516713017351e-03  ,2.237954766554e+00  ,4.999999940055e+00  ,1.756980777933e-01  ,7.827845179530e-02  
  3.516750919944e-03  ,2.237362681104e+00  ,4.999999940051e+00  ,1.610852214695e-01  ,7.827810768581e-02  
  3.516786557561e-03  ,2.236805990979e+00  ,4.999999940050e+00  ,1.524240215291e-01  ,7.827790212588e-02  
  3.516857832795e-03  ,2.235692650346e+00  ,4.999999940049e+00  ,1.410693071611e-01  ,7.827744768168e-02  
  3.517000383264e-03  ,2.233466128328e+00  ,4.999999940048e+00  ,1.279032318517e-01  ,7.827618375868e-02  
  3.517238563424e-03  ,2.229746426526e+00  ,4.999999940047e+00  ,1.157864139349e-01  ,7.827472948696e-02  
  3.517601055032e-03  ,2.224086495137e+00  ,4.999999940047e+00  ,1.054391245423e-01  ,7.827315633795e-02  
  3.518206638223e-03  ,2.214634147736e+00  ,4.999999940047e+00  ,9.578380120233e-02  ,7.827080588578e-02  
  3.518803447610e-03  ,2.205322789240e+00  ,4.999999940047e+00  ,9.014087071606e-02  ,7.826941028640e-02  
  3.519997066385e-03  ,2.186712633901e+00  ,4.999999940047e+00  ,8.391423861385e-02  ,7.826639764354e-02  
  3.522384303933e-03  ,2.149546232132e+00  ,4.999999940047e+00  ,7.950874730587e-02  ,7.826402181355e-02  
  3.526025051004e-03  ,2.093018830888e+00  ,4.999999940047e+00  ,7.838413679839e-02  ,7.826240221211e-02  
  3.529956478006e-03  ,2.032218263752e+00  ,4.999999940047e+00  ,7.827388898118e-02  ,7.826214537700e-02  
  3.536201137430e-03  ,1.936244568143e+00  ,4.999999940047e+00  ,7.825296745883e-02  ,7.826036701609e-02  
  3.546201747781e-03  ,1.784414816774e+00  ,4.999999940047e+00  ,7.826247748941e-02  ,7.825989617694e-02  
  3.556202358133e-03  ,1.635409497837e+00  ,4.999999940047e+00  ,7.826247453428e-02  ,7.825989611072e-02  
  3.566202968484e-03  ,1.489816739016e+00  ,4.999999940047e+00  ,7.826247508831e-02  ,7.825989605465e-02  
  3.576203578836e-03  ,1.348211198533e+00  ,4.999999940049e+00  ,7.826247496114e-02  ,7.825989599868e-02  
  3.586204189187e-03  ,1.211151796963e+00  ,4.999999940455e+00  ,7.826247491299e-02  ,7.825989592743e-02  
  3.587454265481e-03  ,1.194366175536e+00  ,4.999999942035e+00  ,7.825748724939e-02  ,7.826708497828e-02  
  3.589954418069e-03  ,1.161037605682e+00  ,4.999999946100e+00  ,7.825914156546e-02  ,7.826310125243e-02  
  3.590579456216e-03  ,1.152756770179e+00  ,4.999999951813e+00  ,7.826071739108e-02  ,7.827064889486e-02  
  3.591829532510e-03  ,1.136257562650e+00  ,4.999999964393e+00  ,7.825997334658e-02  ,7.826708502321e-02  
  3.592142051584e-03  ,1.132145866796e+00  ,4.999999986735e+00  ,7.826136488608e-02  ,7.827375131292e-02  
  3.592767089731e-03  ,1.123938313372e+00  ,5.000000052596e+00  ,7.826071740686e-02  ,7.827064904974e-02  
  3.592923349267e-03  ,1.121889736197e+00  ,5.000000399998e+00  ,7.826182531925e-02  ,7.827595948232e-02  
  3.593101614839e-03  ,1.119554280177e+00  ,4.041334373048e+00  ,7.826158530192e-02  ,7.827480800858e-02  
  3.593176430589e-03  ,1.118574635326e+00  ,3.293607948980e+00  ,7.826196758723e-02  ,7.827664301365e-02  
  3.593199691302e-03  ,1.118270119447e+00  ,3.041605175605e+00  ,7.826227150033e-02  ,7.827811380337e-02  
  3.593243661648e-03  ,1.117694565577e+00  ,2.536956406256e+00  ,7.826224496695e-02  ,7.827798371476e-02  
  3.593286800000e-03  ,1.117130004708e+00  ,2.002802717479e+00  ,7.826224838123e-02  ,7.827800041462e-02  
  3.593287000000e-03  ,1.117127387502e+00  ,2.000234265117e+00  ,7.826243112283e-02  ,7.827900429504e-02  
  3.593287100000e-03  ,1.117126078900e+00  ,1.998950103550e+00  ,7.826243139667e-02  ,7.827900671766e-02  
  3.593295850000e-03  ,1.117011578307e+00  ,1.885815340412e+00  ,7.826239512266e-02  ,7.827875004345e-02  
  3.593313349924e-03  ,1.116782590661e+00  ,1.654847334956e+00  ,7.826235735687e-02  ,7.827854481966e-02  
  3.593317724905e-03  ,1.116725346363e+00  ,1.596106703393e+00  ,7.826240161913e-02  ,7.827878835342e-02  
  3.593326474866e-03  ,1.116610860901e+00  ,1.477459020264e+00  ,7.826239534039e-02  ,7.827875128711e-02  
  3.593343974790e-03  ,1.116381902523e+00  ,1.237799929895e+00  ,7.826234223450e-02  ,7.827846691353e-02  
  3.593345227941e-03  ,1.116365507695e+00  ,1.220488283084e+00  ,7.826242701398e-02  ,7.827896541127e-02  
  3.593347734317e-03  ,1.116332717343e+00  ,1.189952992209e+00  ,7.826242198863e-02  ,7.827892412229e-02  
  3.593352747067e-03  ,1.116267137668e+00  ,1.146493568564e+00  ,7.826241131451e-02  ,7.827884907123e-02  
  3.593358100000e-03  ,1.116197109053e+00  ,1.120650690129e+00  ,7.826240262713e-02  ,7.827879443594e-02  
  3.593362300000e-03  ,1.116142164533e+00  ,1.110589609196e+00  ,7.826240788646e-02  ,7.827882697083e-02  
  3.593366700000e-03  ,1.116084604640e+00  ,1.100463568941e+00  ,7.826240794497e-02  ,7.827882734072e-02  
  3.593366900000e-03  ,1.116081988307e+00  ,1.100004017901e+00  ,7.826243118570e-02  ,7.827900462111e-02  
  3.593367000000e-03  ,1.116080680141e+00  ,1.099771611692e+00  ,7.826243138870e-02  ,7.827900667635e-02  
  3.593369014063e-03  ,1.116054332976e+00  ,1.095091392025e+00  ,7.826242376236e-02  ,7.827893814835e-02  
  3.593373041846e-03  ,1.116001643775e+00  ,1.085695195908e+00  ,7.826241557167e-02  ,7.827887758822e-02  
  3.593381097414e-03  ,1.115896268032e+00  ,1.056510669052e+00  ,7.826239136185e-02  ,7.827872844915e-02  
  3.593397208550e-03  ,1.115685527182e+00  ,8.833700826293e-01  ,7.826236338389e-02  ,7.827857636140e-02  
  3.593404000000e-03  ,1.115596696227e+00  ,8.008867977371e-01  ,7.826240377375e-02  ,7.827880141971e-02  
  3.593404100000e-03  ,1.115595388264e+00  ,8.000780488602e-01  ,7.826243156877e-02  ,7.827900857487e-02  
  3.593404200000e-03  ,1.115594080301e+00  ,7.991442685622e-01  ,7.826243158257e-02  ,7.827900867818e-02  
